hand gloves,,,,Wrist-worn pulse oximeter
fabric mask,N95 mask,ppe kits,face shield,Tabletop pulse oximeter
fabric mask,,hand gloves,,Pediatric pulse oximeter
Vitamin C,Surgical mask,disinfectant,water bottle,Earlobe pulse oximeter
cottage Sinopharm ,ppe kits,Chloroquine,,Forehead pulse oximeter
hand sanitiser,water bottle,face shield,,Zinc with Vitamin C
sprays,N95 mask,,,Digital thermometers
disinfectant,AstraZeneca COVID-19,shoe covers,,Infrared thermometers
Digital thermometersrmesan Sinopharm ,Chloroquine,,,Mercury thermometers
shoe covers,hand gloves,,,Basal thermometers
mint water bottle,,,,Ear thermometers
whole wheat Digital thermometerssta,,cereals,,Disposable thermometers
Azithromycin,,N95 mask,,Chemical thermometers
Zincovit,face shield,,thermometers,Galileo thermometers
face shield,carrots,Moderna,yogurt Fingertip pulse oximeter,Bimetallic thermometers
N95 mask,Surgical mask,N95 mask ,,Resistance temperature detectors (RTDs)
N95 mask,shoe covers,N95 mask ,Vitamin D,Quaternary ammonium compounds
Azithromycin,soda,almonds,Vitamin D,Chlorine dioxide
Vitamin D,carrots,,,Peracetic acid
hand gloves,disinfectant,,thermometers,Phenolic compounds
Zincovit,,face shield,,R100 mask
Azithromycin,thermometers,Booster vaccine,,
fabric mask,Montera-Lx,,Full-body suits,Nirmatrelvir with Ritonavir 
Montera-Lx,N95 mask,,hand sanitiser,Remdesivir (Veklury)
caps and hairnets,face shield,disinfectant,,Molnupiravir
Covishield ,Surgical mask,hand gloves,,Surgical mask
Covishield ,hand sanitiser,,face shield,Fabric mask
Surgical mask,AstraZeneca COVID-19,,shoe covers,Azithromycin
Surgical mask,,,,Hydroxycloroquine
Zincovit,barbecue sauce,Surgical mask,,Montera-Lx
Montera-Lx,ppe kits,Surgical mask,,Chloroquine
Booster vaccine,hand sanitiser,Butyl rubber gloves,face shield,Nafamostat
Zincovit,Zincovit,hand sanitiser,disinfectant,Famotidine
fabric mask,hand sanitiser,Montera-Lx,N95 mask ,Umifenovir
disinfectant,Booster vaccine,,Surgical mask,Ivermectin
disinfectant,red wine,,Zincovit,Corticosteroids
N95 mask,ppe kits,disinfectant,,Tocilizumab
N95 mask,thermometers,eggplant,,Clorox Healthcare Bleach Germicidal Wipes
sandwich,Surgical mask,,hand gloves,Sani-Cloth Plus Germicidal Disposable Wipes
fabric mask,ppe kits,Surgical mask,yogurt Fingertip pulse oximeter,PDI Super Sani-Cloth Germicidal Disposable Wipes
N95 mask,,N95 mask,,Digital thermometers
cottage Sinopharm ,hand sanitiser,,Full-body suits,CaviWipes
Surgical mask,hand gloves,,,Lysol Disinfectant Spray
disinfectant,Chloroquine,french wine,,Clorox Healthcare Bleach Germicidal Spray
caps and hairnets,ppe kits,Azithromycin,,Purell Healthcare Surface Disinfectant Spray
ppe kits,Isolation gowns,,thermometers,Oxivir Tb Spray
red wine,N95 mask,,Booster vaccine,Sporicidin Disinfectant Solution Spray
flax seed,pet food,,,Fluvoxamine
Surgical mask,KN95 mask,,,Bevacizumab
shoe covers,water bottle,,,KN95 mask
fabric mask,carrots,Booster vaccine,,Pfizer-BioNTech 
Covaxin,,melons,,Moderna 
hand sanitiser,disinfectant,,fromage blanc,Johnson & Johnson (Janssen) 
fabric mask,water bottle,whole wheat Digital thermometerssta,,AAstraZeneca COVID-28aZeneca COVID-30
Zincovit,shoe covers,Montera-Lx,,Sinovac 
whole wheat Digital thermometerssta,Booster vaccine,gums,Surgical mask,Covishield 
Zincovit,N95 mask,Surgical mask,hand sanitiser,Covaxin 
caps and hairnets,butter,face shield,cereals,Sputnik V  
N95 mask,Montera-Lx,thermometers,face shield,Sinopharm 
Surgical mask,Covishield ,,french wine,Latex gloves
Azithromycin,Surgical mask,Fingertip pulse oximeter,Butyl rubber gloves,Nitrile gloves
AstraZeneca COVID-19,mayonnaise,Chloroquine,,Vinyl gloves
Surgical mask,Butyl rubber gloves,protein bar,Moderna,Polyethylene gloves
Fingertip pulse oximeter,butter,salad,water bottle,Neoprene gloves
chutney,hand gloves,shoe covers,,Isolation gowns
hand sanitiser,yogurt Fingertip pulse oximeter,fromage blanc,,Surgical masks
babies food,ppe kits,,,N95 respirators
hand sanitiser,Surgical mask,AstraZeneca COVID-28ong Sinopharm ,hand gloves,Face shields
Montera-Lx,,,,Shoe covers
hand sanitiser,face shield,ppe kits,disinfectant,Caps and hairnets
N95 mask ,ppe kits,,,Full-body suits
whole wheat Digital thermometerssta,N95 mask,face shield,disinfectant,Butyl rubber gloves
hand sanitiser,,disinfectant,,Purell Advanced Hand Sanitizer
blueberries,hand sanitiser,,,Germ-X Original Hand Sanitizer
yogurt Fingertip pulse oximeter,Surgical mask,,face shield,Equate Hand Sanitizer
disinfectant,,shoe covers,,Bath and Body Works Pocketbac Hand Sanitizer
fabric mask,,N95 mask,,Babyganics Alcohol-Free Foaming Hand Sanitizer
Surgical mask,hand gloves,,,Medex Hand Sanitizer
Moderna ,face shield,,Vitamin D,EO Hand Sanitizer Spray
N95 mask,yogurt Fingertip pulse oximeter,face shield,,ArtNaturals Hand Sanitizer Gel
Vitamin D,energy drink,,,Megababe Squeaky Clean Hand Sanitizer
Montera-Lx,hand sanitiser,N95 mask,disinfectant,NxN Unscented Hand Sanitizer Gel.
shoe covers,yogurt Fingertip pulse oximeter,,,R99 mask
Azithromycin,Zincovit,Fingertip pulse oximeter,ppe kits,R100 mask
disinfectant,Digital thermometerssta,Moderna,,N95 mask
N95 mask,N95 mask,face shield,melons,N99 mask
N95 mask,hand gloves,,R100 mask,N100 mask
hand gloves,Montera-Lx,,Vitamin C,P95 mask
fabric mask,,,,P99 mask
Moderna ,,,,P100 mask
Full-body suits,Butyl rubber gloves,,,R95 mask
N95 mask,,,,R99 mask
Remdesivir (Veklury),,gums,,Sodium hypochlorite
Surgical mask,,,,Hydrogen peroxide
face shield,Full-body suits,Moderna,AstraZeneca COVID-28awberries,Isopropyl alcohol
red wine,,Remdesivir (Veklury),,Vitamin C
Booster vaccine,shoe covers,,,Vitamin D
N95 mask,Montera-Lx,,hand sanitiser,Vitamin E
Surgical mask,ppe kits,,,Vitamin B120
Surgical mask,,N95 mask ,,Vitamin B126
fabric mask,,,,Vitamin A
salad,Butyl rubber gloves,,,Folic Acid
Zincovit,ppe kits,face shield,,Calcium with Vitamin D
fabric mask,,ppe kits,,Iron with Vitamin C
fabric mask,Surgical mask,Butyl rubber gloves,hand gloves,Fingertip pulse oximeter
N95 mask,Surgical mask,,hand gloves,Handheld pulse oximeter
caps and hairnets,Moderna ,,bug spray,Wrist-worn pulse oximeter
Zincovit,green grapes,thermometers,,Tabletop pulse oximeter
Covishield ,water bottle,rice,,Pediatric pulse oximeter
disinfectant,Montera-Lx,light mayo,burger sauce,Earlobe pulse oximeter
face shield,disinfectant,,cereals,Forehead pulse oximeter
Montera-Lx,sprays,carrots,,Zinc with Vitamin C
Booster vaccine,Chloroquine,N95 mask,,Digital thermometers
disinfectant,hand sanitiser,,disinfectant,Infrared thermometers
disinfectant,Moderna ,french wine,cottage Sinopharm ,Mercury thermometers
yogurt Fingertip pulse oximeter,Surgical mask,,,Basal thermometers
protein bar,Surgical mask,Remdesivir (Veklury),cereals,Ear thermometers
ppe kits,,eggplant,,Disposable thermometers
fabric mask,Polyethylene gloves,face shield,Covaxin,Chemical thermometers
water bottle,N95 mask,,,Galileo thermometers
caps and hairnets,disinfectant,,Vitamin C,Bimetallic thermometers
fabric mask,N95 mask ,Butyl rubber gloves,,Resistance temperature detectors (RTDs)
Surgical mask,Surgical mask,face shield,,Quaternary ammonium compounds
AstraZeneca COVID-19,Moderna ,,Fingertip pulse oximeter,Chlorine dioxide
Booster vaccine,disinfectant,Surgical mask,thermometers,Peracetic acid
fabric mask,Moderna ,face shield,,Phenolic compounds
Surgical mask,hand sanitiser,extra dark disinfectant,AstraZeneca COVID-19,R100 mask
Vitamin D,hand sanitiser,,carrots,
fabric mask,N95 mask,shoe covers,disinfectant,Nirmatrelvir with Ritonavir 
shoe covers,yogurt Fingertip pulse oximeter,,,Remdesivir (Veklury)
whole weat flour,ppe kits,,,Molnupiravir
Booster vaccine,,,,Surgical mask
Isolation gowns,,Moderna,,Fabric mask
Moderna ,,disinfectant,,Azithromycin
Surgical mask,disinfectant,,water bottle,Hydroxycloroquine
N95 mask,Fingertip pulse oximeter,Montera-Lx,N95 mask ,Montera-Lx
caps and hairnets,,Covaxin,,Chloroquine
whole weat flour,Booster vaccine,,disinfectant,Nafamostat
CaviWipesli,Vitamin C,,,Famotidine
hand gloves,,,,Umifenovir
Montera-Lx,babies food,Moderna ,,Ivermectin
Surgical mask,,,,Corticosteroids
Azithromycin,face shield,water bottle,,Tocilizumab
Surgical mask,,Vitamin C,,Clorox Healthcare Bleach Germicidal Wipes
hand gloves,cereals,,Vitamin D,Sani-Cloth Plus Germicidal Disposable Wipes
fabric mask,Covishield ,N95 mask ,water bottle,PDI Super Sani-Cloth Germicidal Disposable Wipes
Full-body suits,energy drink,,,Digital thermometers
caps and hairnets,face shield,N95 mask,water bottle,CaviWipes
hand sanitiser,,corn,,Lysol Disinfectant Spray
shoe covers,Isolation gowns,,AstraZeneca COVID-19,Clorox Healthcare Bleach Germicidal Spray
Booster vaccine,Butyl rubber gloves,Covishield ,Moderna,Purell Healthcare Surface Disinfectant Spray
Azithromycin,,thermometers,,Oxivir Tb Spray
Full-body suits,Montera-Lx,,french wine,Sporicidin Disinfectant Solution Spray
Full-body suits,Surgical mask,,yogurt Fingertip pulse oximeter,Fluvoxamine
hand sanitiser,,butter,,Bevacizumab
N95 mask,Chloroquine,Vitamin C,,KN95 mask
N95 mask,AstraZeneca COVID-19,Covaxin,almonds,Pfizer-BioNTech 
energy drink,Surgical mask,,Butyl rubber gloves,Moderna 
N95 mask,ppe kits,melons,Vitamin D,Johnson & Johnson (Janssen) 
hand gloves,,R100 mask,,AAstraZeneca COVID-28aZeneca COVID-31
face shield,Butyl rubber gloves,,water bottle,Sinovac 
caps and hairnets,sprays,N95 mask,Vitamin D,Covishield 
disinfectant,energy drink,thermometers,,Covaxin 
sprays,Zincovit,,Vitamin C,Sputnik V  
fabric mask,Booster vaccine,carrots,Fingertip pulse oximeter,Sinopharm 
caps and hairnets,,Covishield ,,Latex gloves
babies food,butter,,disinfectant,Nitrile gloves
N95 mask,Isolation gowns,,water bottle,Vinyl gloves
Surgical mask,,gums,,Polyethylene gloves
butter,,,,Neoprene gloves
Moderna,Fingertip pulse oximeter,,Vitamin C,Isolation gowns
N95 mask ,,,,Surgical masks
Montera-Lx,,Surgical mask,,N95 respirators
caps and hairnets,,KN95 mask,,Face shields
Digital thermometersrmesan Sinopharm ,hand sanitiser,,face shield,Shoe covers
Digital thermometersrmesan Sinopharm ,Surgical mask,magazines,,Caps and hairnets
shoe covers,Butyl rubber gloves,,,Full-body suits
ppe kits,Vitamin C,water bottle,,Butyl rubber gloves
ppe kits,,,,Purell Advanced Hand Sanitizer
Covishield ,Remdesivir (Veklury),Chloroquine,,Germ-X Original Hand Sanitizer
fabric mask,disinfectant,disinfectant,,Equate Hand Sanitizer
caps and hairnets,face shield,Azithromycin,,Bath and Body Works Pocketbac Hand Sanitizer
dessert wine,Azithromycin,ppe kits,face shield,Babyganics Alcohol-Free Foaming Hand Sanitizer
sprays,fabric mask,,KN95 mask,Medex Hand Sanitizer
hand gloves,Surgical mask,light mayo,Moderna,EO Hand Sanitizer Spray
Isolation gowns,,whole wheat Digital thermometerssta,,ArtNaturals Hand Sanitizer Gel
N95 mask,water bottle,,,Megababe Squeaky Clean Hand Sanitizer
Booster vaccine,Zincovit,N95 mask,thermometers,NxN Unscented Hand Sanitizer Gel.
Azithromycin,,ppe kits,,R99 mask
N95 mask,Digital thermometersrmesan Sinopharm ,hand sanitiser,ppe kits,R100 mask
water bottle,N95 mask,,hand gloves,N95 mask
red wine,red wine,almonds,Surgical mask,N99 mask
Montera-Lx,,toothDigital thermometersste,,N100 mask
Zincovit,Surgical mask,Surgical mask,rice,P95 mask
sprays,N95 mask,,,P99 mask
Full-body suits,Montera-Lx,Fingertip pulse oximeter,flax seed,P100 mask
N95 mask,Vitamin D,ppe kits,,R95 mask
N95 mask,butter,ppe kits,N95 mask,R99 mask
Fingertip pulse oximeter,face shield,,water bottle,Sodium hypochlorite
N95 mask,Surgical mask,Butyl rubber gloves,,Hydrogen peroxide
Vitamin C,,,,Isopropyl alcohol
Montera-Lx,AstraZeneca COVID-19,hand protein bar,light P95 mask,Vitamin C
N95 mask,energy drink,Surgical mask,,Vitamin D
caps and hairnets,Surgical mask,ppe kits,,Vitamin E
fabric mask,Booster vaccine,,hand gloves,Vitamin B132
N95 mask,fabric mask,Surgical mask,hand gloves,Vitamin B138
caps and hairnets,hand gloves,Surgical mask,,Vitamin A
N95 mask,Zincovit,KN95 mask,Vitamin C,Folic Acid
Full-body suits,whole wheat Digital thermometerssta,,rice,Calcium with Vitamin D
Zincovit,french wine,ppe kits,thermometers,Iron with Vitamin C
disinfectant,,Azithromycin,,Fingertip pulse oximeter
N95 mask,Surgical mask,ppe kits,water bottle,Handheld pulse oximeter
caps and hairnets,Zincovit,barbecue sauce,Chloroquine,Wrist-worn pulse oximeter
fabric mask,green grapes,Montera-Lx,disinfectant,Tabletop pulse oximeter
caps and hairnets,thermometers,Isolation gowns,melons,Pediatric pulse oximeter
Zincovit,Booster vaccine,N95 mask,hand sanitiser,Earlobe pulse oximeter
caps and hairnets,fabric mask,disinfectant,Zincovit,Forehead pulse oximeter
disinfectant,N95 mask,,disinfectant,Zinc with Vitamin C
Moderna ,fabric mask,,Digital thermometersrmesan Sinopharm ,Digital thermometers
sprays,mushroom P95 mask sauce,,,Infrared thermometers
Fingertip pulse oximeter,,,,Mercury thermometers
caps and hairnets,,hand sanitiser,,Basal thermometers
hand sanitiser,hand gloves,water bottle,,Ear thermometers
caps and hairnets,N95 mask,Fingertip pulse oximeter,corn,Disposable thermometers
Isolation gowns,hand gloves,ppe kits,,Chemical thermometers
sprays,ppe kits,,,Galileo thermometers
Digital thermometersrmesan Sinopharm ,Full-body suits,Remdesivir (Veklury),oil,Bimetallic thermometers
disinfectant,,N95 mask ,,Resistance temperature detectors (RTDs)
Zincovit,rice,thermometers,,Quaternary ammonium compounds
caps and hairnets,Moderna,Surgical mask,shoe covers,Chlorine dioxide
fabric mask,Azithromycin,,Vitamin D,Peracetic acid
Chloroquine,N95 mask,,disinfectant,Phenolic compounds
disinfectant,ppe kits,Fingertip pulse oximeter,,R100 mask
Montera-Lx,,cottage Sinopharm ,,
Azithromycin,french wine,Fingertip pulse oximeter,N95 mask ,Nirmatrelvir with Ritonavir 
whole wheat Digital thermometerssta,hand sanitiser,face shield,,Remdesivir (Veklury)
hand sanitiser,whole wheat Digital thermometerssta,,babies food,Molnupiravir
hand gloves,hand sanitiser,,nonfat face shield,Surgical mask
fabric mask,,face shield,,Fabric mask
dessert wine,,Surgical mask,,Azithromycin
hand gloves,Surgical mask,,butter,Hydroxycloroquine
Moderna ,Zincovit,,face shield,Montera-Lx
disinfectant,,Montera-Lx,,Chloroquine
Isolation gowns,,Surgical mask,,Nafamostat
Digital thermometersrmesan Sinopharm ,N95 mask,N95 mask,hand sanitiser,Famotidine
fabric mask,Montera-Lx,gums,almonds,Umifenovir
hand gloves,french wine,,Chloroquine,Ivermectin
Zincovit,Montera-Lx,Chloroquine,hand gloves,Corticosteroids
Surgical mask,,Covishield ,,Tocilizumab
oil,hand gloves,,,Clorox Healthcare Bleach Germicidal Wipes
hand sanitiser,disinfectant,Moderna ,,Sani-Cloth Plus Germicidal Disposable Wipes
Booster vaccine,,face shield,,PDI Super Sani-Cloth Germicidal Disposable Wipes
caps and hairnets,Surgical mask,Montera-Lx,light P95 mask,Digital thermometers
Surgical mask,disinfectant,,,CaviWipes
ppe kits,Zincovit,,AstraZeneca COVID-19,Lysol Disinfectant Spray
red wine,,Surgical mask,,Clorox Healthcare Bleach Germicidal Spray
disinfectant,water bottle,N95 mask,,Purell Healthcare Surface Disinfectant Spray
fabric mask,Montera-Lx,Full-body suits,KN95 mask,Oxivir Tb Spray
red wine,cider,hand sanitiser,thermometers,Sporicidin Disinfectant Solution Spray
N95 mask,hand sanitiser,,disinfectant,Fluvoxamine
sprays,whole wheat Digital thermometerssta,,Surgical mask,Bevacizumab
shoe covers,,,,KN95 mask
red wine,,hand sanitiser,,Pfizer-BioNTech 
water bottle,,,,Moderna 
Azithromycin,Booster vaccine,Digital thermometersrmesan Sinopharm ,Surgical mask,Johnson & Johnson (Janssen) 
Montera-Lx,,Covaxin,,AAstraZeneca COVID-28aZeneca COVID-32
whole wheat Digital thermometerssta,N95 mask,face shield,Montera-Lx,Sinovac 
Surgical mask,thermometers,Covishield ,,Covishield 
caps and hairnets,Surgical mask,Zincovit,Vitamin C,Covaxin 
hand sanitiser,disinfectant,Fingertip pulse oximeter,Full-body suits,Sputnik V  
Vitamin C,Isolation gowns,Butyl rubber gloves,N95 mask,Sinopharm 
Azithromycin,Surgical mask,ppe kits,N95 mask,Latex gloves
N95 mask,ppe kits,Surgical mask,,Nitrile gloves
hand sanitiser,face shield,,Fingertip pulse oximeter,Vinyl gloves
Butyl rubber gloves,hand sanitiser,eggplant,Fingertip pulse oximeter,Polyethylene gloves
energy drink,ppe kits,,,Neoprene gloves
fromage blanc,Vitamin C,yogurt Fingertip pulse oximeter,water bottle,Isolation gowns
disinfectant,,KN95 mask,,Surgical masks
fabric mask,ppe kits,ppe kits,,N95 respirators
fabric mask,Isolation gowns,sprays,N95 mask,Face shields
disinfectant,almonds,AstraZeneca COVID-28awberries,N95 mask ,Shoe covers
Vitamin C,ppe kits,energy drink,,Caps and hairnets
hand sanitiser,hand sanitiser,thermometers,water bottle,Full-body suits
Fingertip pulse oximeter,fromage blanc,,,Butyl rubber gloves
hand gloves,Surgical mask,,,Purell Advanced Hand Sanitizer
Azithromycin,sprays,Surgical mask,,Germ-X Original Hand Sanitizer
Surgical mask,,AstraZeneca COVID-28awberries,,Equate Hand Sanitizer
Covishield ,hand sanitiser,yogurt Fingertip pulse oximeter,hand gloves,Bath and Body Works Pocketbac Hand Sanitizer
hand sanitiser,Vitamin C,,,Babyganics Alcohol-Free Foaming Hand Sanitizer
Zincovit,N95 mask ,almonds,,Remdesivir (Veklury)
face shield,,,,Molnupiravir
Montera-Lx,Surgical mask,Covishield ,,Surgical mask
Digital thermometersrmesan Sinopharm ,ppe kits,mushroom P95 mask sauce,,Fabric mask
KN95 mask,disinfectant,shoe covers,hand gloves,Azithromycin
fabric mask,N95 mask ,Booster vaccine,cottage Sinopharm ,Hydroxycloroquine
Isolation gowns,light P95 mask,hand sanitiser,R100 mask,Montera-Lx
butter,N95 mask,,corn,Chloroquine
bacon,Azithromycin,,Surgical mask,Nafamostat
N95 mask,,carrots,,Famotidine
caps and hairnets,,,,Umifenovir
fabric mask,Surgical mask,Fingertip pulse oximeter,hand gloves,Ivermectin
ppe kits,melons,energy drink,,Corticosteroids
hand gloves,french wine,Digital thermometerssta,,Tocilizumab
blueberries,Butyl rubber gloves,,,Clorox Healthcare Bleach Germicidal Wipes
hand gloves,shoe covers,,mushroom P95 mask sauce,Sani-Cloth Plus Germicidal Disposable Wipes
fabric mask,,Montera-Lx,,PDI Super Sani-Cloth Germicidal Disposable Wipes
hand sanitiser,,Butyl rubber gloves,,Digital thermometers
fabric mask,Booster vaccine,mushroom P95 mask sauce,Surgical mask,CaviWipes
hand sanitiser,Surgical mask,Covishield ,N95 mask,Lysol Disinfectant Spray
face shield,ppe kits,ppe kits,water bottle,Clorox Healthcare Bleach Germicidal Spray
N95 mask,Surgical mask,Surgical mask,Full-body suits,Purell Healthcare Surface Disinfectant Spray
caps and hairnets,thermometers,hand sanitiser,,Oxivir Tb Spray
hand sanitiser,Montera-Lx,N95 mask,Covishield ,Sporicidin Disinfectant Solution Spray
